timeStamp,tokenSymbol,hist_price
08-02-2022,DAI,1.0003575999830183
08-02-2022,USDT,1.0012987622509235
08-02-2022,UST_whv23CRV-f,NO_SUCH_COIN*
08-02-2022,WBTC,43874.06643095928
08-02-2022,cWBTC,880.7053147172693
08-02-2022,MIM-UST-f,NO_SUCH_COIN*
08-02-2022,MIM,0.9971210834524169
08-02-2022,USTC,0.9998057971032265
09-02-2022,WBTC,44173.02565081948
09-02-2022,cWBTC,886.2404101419261
10-02-2022,CRV,3.509002435854434
10-02-2022,CVX,30.183577594938047
10-02-2022,SPELL,0.007434591796422608
10-02-2022,USDT,1.001174307069499
11-02-2022,USDC,1.001947437320527
11-02-2022,USDT,1.0016565674778903
11-02-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
11-02-2022,MIM,0.9978528682280866
11-02-2022,CRV,3.204148090107774
11-02-2022,CVX,26.197717644827872
11-02-2022,SPELL,0.00698295813202357
11-02-2022,3Crv,1.0203055169206496
11-02-2022,yvWETH,NO_PRICE_FOUND*
11-02-2022,cETH,61.799728458166726
11-02-2022,SOLID,NO_PRICE_FOUND*
12-02-2022,SOLlD,NO_SUCH_COIN*
13-02-2022,CRV,2.862532075385652
13-02-2022,CVX,25.97076411897569
13-02-2022,SPELL,0.006151927356818323
13-02-2022,USDT,1.0020008637493076
13-02-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
13-02-2022,COMP,127.44706762472404
13-02-2022,MIM,0.998972846188592
13-02-2022,3Crv,1.0203124017858485
13-02-2022,USDC,1.0008991098205666
13-02-2022,yvWETH,NO_PRICE_FOUND*
13-02-2022,cETH,58.42560456502852
13-02-2022,wSOLID,NO_SUCH_COIN*
14-02-2022,USDC,1.0002074574583553
14-02-2022,SOLID,NO_PRICE_FOUND*
14-02-2022,CNV,NO_PRICE_FOUND*
15-02-2022,WBTC,42643.25570822841
15-02-2022,cWBTC,855.2181871588198
15-02-2022,cETH,58.88981330199144
15-02-2022,USDT,1.001155966630674
15-02-2022,USDC,0.9999529954104831
15-02-2022,UST_whv23CRV-f,NO_SUCH_COIN*
15-02-2022,CRV,2.9017656652457595
15-02-2022,CVX,26.171032325988524
15-02-2022,SPELL,0.005660148833595082
15-02-2022,cvxcrv-f,NO_SUCH_COIN*
15-02-2022,MIM,0.9971702885708784
15-02-2022,MIM-UST-f,NO_SUCH_COIN*
16-02-2022,WBTC,44552.702727334996
16-02-2022,cWBTC,894.1716261790959
16-02-2022,MIM,0.9986693233155831
16-02-2022,CRV,3.1699588227701434
16-02-2022,CVX,29.047217788428373
16-02-2022,SPELL,0.006120856856841149
16-02-2022,MIM-UST-f,NO_SUCH_COIN*
16-02-2022,USDC,1.000037253691459
16-02-2022,cvxcrv-f,NO_SUCH_COIN*
17-02-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
17-02-2022,MIM,0.9953366355253445
17-02-2022,3Crv,1.0203330437999572
17-02-2022,DAI,1.0000141883696165
17-02-2022,yvWETH,NO_PRICE_FOUND*
17-02-2022,USDC,0.9989945015031181
17-02-2022,cETH,62.76736571850209
17-02-2022,CRV,3.191879499426573
17-02-2022,CVX,29.551086277059735
17-02-2022,SPELL,0.00601813793738553
17-02-2022,USDT,1.000756655397037
17-02-2022,UST_whv23CRV-f,NO_SUCH_COIN*
17-02-2022,UST,1.0030486930656184
18-02-2022,vSOLID,NO_SUCH_COIN*
20-02-2022,cETH,55.50961819913681
20-02-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
20-02-2022,MIM,1.0006987757278478
20-02-2022,DAI,1.0029368646929762
20-02-2022,USDC,1.0024519527252072
20-02-2022,USDT,1.002343955585375
20-02-2022,yvWETH,NO_PRICE_FOUND*
20-02-2022,yvUSDC,NO_PRICE_FOUND*
20-02-2022,WBTC,40168.31794539771
20-02-2022,cWBTC,806.1869835199093
20-02-2022,CRV,2.806295171072174
20-02-2022,CVX,25.413850707716332
20-02-2022,SPELL,0.005110120386016784
20-02-2022,3Crv,1.0203478465431988
20-02-2022,UST,1.004211254980663
21-02-2022,USDC,1.0016246907237534
21-02-2022,WBTC,38523.23916171721
21-02-2022,cWBTC,772.3474882808445
21-02-2022,BBTC,38501.50427666018
22-02-2022,USDC,1.001661979592078
22-02-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
22-02-2022,3Crv,1.020354988431029
22-02-2022,CRV,2.3418926839904466
22-02-2022,CVX,21.883046279776813
22-02-2022,SPELL,0.004556548122173917
22-02-2022,USDT,1.0019240318204419
22-02-2022,COMP,106.24716754016698
22-02-2022,FPIS,NO_PRICE_FOUND*
24-02-2022,usdn3CRV,NO_SUCH_COIN*
24-02-2022,MIM-UST-f,NO_SUCH_COIN*
24-02-2022,MIM,0.9959703203265554
24-02-2022,USDC,1.0004966672036024
24-02-2022,yvUSDC,NO_PRICE_FOUND*
24-02-2022,WBTC,37316.63974425314
24-02-2022,cWBTC,749.5622315857532
24-02-2022,COMP,109.67212920998486
24-02-2022,CRV,2.298576101060362
24-02-2022,CVX,20.309765249681774
24-02-2022,SPELL,0.004504304387317449
24-02-2022,3Crv,1.0203682460713002
24-02-2022,cETH,52.048650737403435
26-02-2022,WBTC,39276.711885295605
26-02-2022,USDT,1.0024861622616956
26-02-2022,USDC,1.0013726670549683
26-02-2022,CRV,2.3500324511775723
26-02-2022,CVX,20.03336624037741
26-02-2022,SPELL,0.004321796255069549
26-02-2022,3Crv,1.0203940425735267
26-02-2022,cWBTC,790.5239073536396
26-02-2022,cETH,55.965397586838726
26-02-2022,UST,1.0057595457270547
27-02-2022,CRV,2.3766347709880877
27-02-2022,CVX,19.89758055992353
27-02-2022,SPELL,0.004304895275602117
27-02-2022,3Crv,1.0203988147088956
27-02-2022,USDC,1.0025797638859042
27-02-2022,WBTC,39089.79770396116
27-02-2022,cWBTC,786.9322612478703
27-02-2022,usdn3CRV,NO_SUCH_COIN*
27-02-2022,USDT,1.002471502929657
27-02-2022,UST,1.0056200991953115
28-02-2022,usdn3CRV,NO_SUCH_COIN*
28-02-2022,USDT,1.0025360426190741
01-03-2022,cETH,58.51257622736633
01-03-2022,WBTC,43202.94757711874
01-03-2022,cWBTC,871.256653757587
01-03-2022,USDC,1.0005005774506812
01-03-2022,CRV,2.4346584455496973
01-03-2022,CVX,19.282572436300452
01-03-2022,SPELL,0.004358866309658577
01-03-2022,3Crv,1.0204093798772864
01-03-2022,usdn3CRV,NO_SUCH_COIN*
